Num of reads real,Coverage percentage,Num of mice,Num of samples,Samples-mice ratio,Score,Num of reads
485072860,120,9,303,33.66666667,0.977097793,485.07286
485321497,120,7,292,41.71428571,0.9530533,485.321497
485995268,100,8,361,45.125,0.966556884,485.995268
486228684,80,9,450,50,0.981742759,486.228684
486482734,120,8,318,39.75,0.985852098,486.482734
486709661,90,9,400,44.44444444,0.985252355,486.709661
486954984,140,6,250,41.66666667,0.943019073,486.954984
487143656,100,7,373,53.28571429,0.982231971,487.143656
487404569,140,5,273,54.6,0.968931936,487.404569
487453539,140,8,269,33.625,0.973545081,487.453539
487577883,130,9,287,31.88888889,0.969653001,487.577883
488184607,140,9,269,29.88888889,0.969924642,488.184607
488184607,140,9,269,29.88888889,0.994501077,488.184607
488680472,130,8,282,35.25,0.952167942,488.680472
488734052,140,6,274,45.66666667,0.973492752,488.734052
489765111,90,7,391,55.85714286,0.960438256,489.765111
489801636,90,8,397,49.625,0.966649244,489.801636
490161278,110,8,334,41.75,0.962746955,490.161278
491046181,130,8,281,35.125,0.965371441,491.046181
491225326,130,7,270,38.57142857,0.96622122,491.225326
491712422,130,9,287,31.88888889,0.972959672,491.712422
491840751,80,8,452,56.5,0.98966663,491.840751
491883464,140,8,276,34.5,0.978108929,491.883464
491883464,140,8,276,34.5,0.994472153,491.883464
492632337,120,9,307,34.11111111,0.966497618,492.632337
492652445,140,9,263,29.22222222,0.953100951,492.652445
494126045,110,7,344,49.14285714,0.983950343,494.126045
495349620,110,7,330,47.14285714,0.974755228,495.34962
496349603,140,8,276,34.5,0.965339763,496.349603
496796203,110,9,335,37.22222222,0.959535676,496.796203
497132857,110,9,341,37.88888889,0.974154075,497.132857
497141529,100,9,363,40.33333333,0.973007811,497.141529
497218317,110,7,329,47,0.976693986,497.218317
497588300,140,8,257,32.125,0.938362927,497.5883
498250225,130,6,292,48.66666667,0.972569413,498.250225
498310291,70,9,520,57.77777778,0.996760873,498.310291
498915116,80,8,452,56.5,0.981058786,498.915116
498934153,120,9,320,35.55555556,0.977501908,498.934153
499027125,120,6,300,50,0.922941735,499.027125
499386877,130,8,301,37.625,0.979673289,499.386877
499415236,120,6,302,50.33333333,0.96694592,499.415236
501411392,140,6,274,45.66666667,0.956308189,501.411392
501613063,120,8,314,39.25,0.967499124,501.613063
502003934,100,9,380,42.22222222,0.985134786,502.003934
502063606,90,6,388,64.66666667,0.9848988,502.063606
502130293,110,7,327,46.71428571,0.979918305,502.130293
502339431,130,7,282,40.28571429,0.922813233,502.339431
502825817,100,8,366,45.75,0.965963347,502.825817
504435309,120,8,307,38.375,0.958904224,504.435309
504863408,100,8,370,46.25,0.967738001,504.863408
506025153,120,7,317,45.28571429,0.97648937,506.025153
506226708,130,5,262,52.4,0.92180625,506.226708
506617425,140,5,277,55.4,0.980931132,506.617425
507509899,90,9,415,46.11111111,0.992409234,507.509899
508165410,140,7,269,38.42857143,0.963348737,508.16541
508211180,140,8,269,33.625,0.960929407,508.21118
508783515,130,9,300,33.33333333,0.982335451,508.783515
508783515,130,9,300,33.33333333,0.996114087,508.783515
509237095,120,6,299,49.83333333,0.963056727,509.237095
509639418,110,6,328,54.66666667,0.968700781,509.639418
510919495,110,6,341,56.83333333,0.975844639,510.919495
511322721,130,7,299,42.71428571,0.93307044,511.322721
512578769,130,7,286,40.85714286,0.95777317,512.578769
512812527,120,9,311,34.55555556,0.951535634,512.812527
513110956,130,6,282,47,0.88123037,513.110956
513416788,120,9,323,35.88888889,0.980698897,513.416788
514496365,130,9,287,31.88888889,0.951494433,514.496365
515200611,80,9,467,51.88888889,0.991145894,515.200611
515520865,100,9,383,42.55555556,0.973444773,515.520865
515768558,130,8,302,37.75,0.97366658,515.768558
516253767,130,5,302,60.4,0.958429667,516.253767
517460245,120,8,316,39.5,0.952549397,517.460245
517738368,110,9,351,39,0.973529884,517.738368
518942131,130,8,307,38.375,0.977883988,518.942131
519730863,90,8,423,52.875,0.986956844,519.730863
521120648,80,9,480,53.33333333,0.994274756,521.120648
522029701,140,7,280,40,0.97425531,522.029701
523113849,110,9,360,40,0.984088377,523.113849
523166815,130,8,295,36.875,0.929916773,523.166815
523610564,130,9,300,33.33333333,0.962800231,523.610564
525005021,100,7,369,52.71428571,0.983596623,525.005021
525083873,140,9,287,31.88888889,0.969622973,525.083873
525495599,130,9,303,33.66666667,0.970306793,525.495599
525764955,130,7,292,41.71428571,0.950739501,525.764955
526271278,140,8,282,35.25,0.957733617,526.271278
526624765,90,7,423,60.42857143,0.969954013,526.624765
527022962,130,8,318,39.75,0.985169523,527.022962
527703014,100,9,395,43.88888889,0.988459664,527.703014
528568884,100,8,388,48.5,0.967281493,528.568884
528735700,120,7,322,46,0.994782314,528.7357
528818964,140,8,281,35.125,0.95819824,528.818964
529011890,140,7,270,38.57142857,0.959092712,529.01189
529060158,90,9,440,48.88888889,0.993343471,529.060158
529536454,140,9,287,31.88888889,0.972154792,529.536454
531402998,100,7,386,55.14285714,0.977830805,531.402998
531744471,110,9,349,38.77777778,0.967005155,531.744471
531994712,90,9,431,47.88888889,0.996444355,531.994712
533685032,130,9,307,34.11111111,0.966008493,533.685032
534594794,110,8,361,45.125,0.967597569,534.594794
534721394,120,8,334,41.75,0.959105602,534.721394
535858021,110,7,373,53.28571429,0.981289601,535.858021
536577165,140,6,292,48.66666667,0.965071117,536.577165
536803574,100,8,403,50.375,0.997239371,536.803574
537801252,140,8,301,37.625,0.979192111,537.801252
538255910,100,8,383,47.875,0.977825191,538.25591
539046595,120,7,344,49.14285714,0.98224254,539.046595
540381404,120,7,330,47.14285714,0.975233588,540.381404
540511999,130,9,320,35.55555556,0.982158455,540.511999
540612719,130,6,300,50,0.936483825,540.612719
540788513,100,9,400,44.44444444,0.986284779,540.788513
540980925,140,7,282,40.28571429,0.924685472,540.980925
541033173,130,6,302,50.33333333,0.965665915,541.033173
541959494,120,9,335,37.22222222,0.966056848,541.959494
542326753,120,9,341,37.88888889,0.9745909,542.326753
542419982,120,7,329,47,0.952696096,542.419982
543318424,80,9,500,55.55555556,0.994624034,543.318424
543414151,130,8,314,39.25,0.968552197,543.414151
544183457,100,7,391,55.85714286,0.960348889,544.183457
544224040,100,8,397,49.625,0.983895824,544.22404
545167224,140,5,262,52.4,0.924544945,545.167224
546471585,130,8,307,38.375,0.96282159,546.471585
546855681,110,9,363,40.33333333,0.969625474,546.855681
547007270,90,9,450,50,0.987113271,547.00727
547778502,120,7,327,46.71428571,0.981884496,547.778502
547920709,140,9,300,33.33333333,0.982077137,547.920709
547920709,140,9,300,33.33333333,0.996097986,547.920709
548193916,130,7,317,45.28571429,0.975554363,548.193916
550655238,140,7,299,42.71428571,0.947459483,550.655238
551673519,130,6,299,49.83333333,0.96313386,551.673519
552007905,140,7,286,40.85714286,0.964639874,552.007905
552204327,110,9,380,42.22222222,0.988828411,552.204327
552581030,140,6,282,47,0.880189062,552.58103
553108398,110,8,366,45.75,0.969365473,553.108398
553320845,90,8,452,56.5,0.990108448,553.320845
554073009,140,9,287,31.88888889,0.951269364,554.073009
555349748,110,8,370,46.25,0.95805342,555.349748
555443063,140,8,302,37.75,0.969584937,555.443063
555546904,130,9,311,34.55555556,0.951262301,555.546904
555965596,140,5,302,60.4,0.948447939,555.965596
555970274,120,6,328,54.66666667,0.973332537,555.970274
556201521,130,9,323,35.88888889,0.979121994,556.201521
557366722,120,6,341,56.83333333,0.979669956,557.366722
557848452,100,6,388,64.66666667,0.975708113,557.848452
558860757,140,8,307,38.375,0.979847471,558.860757
560581932,130,8,316,39.5,0.942354027,560.581932
561279505,90,8,452,56.5,0.98308477,561.279505
563410416,140,8,295,36.875,0.930357451,563.410416
563888299,140,9,300,33.33333333,0.962319814,563.888299
563899888,100,9,415,46.11111111,0.9957447,563.899888
564805492,120,9,351,39,0.97658999,564.805492
565918337,140,9,303,33.66666667,0.970400484,565.918337
566208413,140,7,292,41.71428571,0.947848992,566.208413
567072951,110,9,383,42.55555556,0.975042562,567.072951
567563190,140,8,318,39.75,0.987971231,567.56319
569497476,80,9,520,57.77777778,0.997548092,569.497476
570669654,120,9,360,40,0.984016915,570.669654
572797009,130,7,322,46,0.979430088,572.797009
574737727,140,9,307,34.11111111,0.966884745,574.737727
577478737,100,8,423,52.875,0.983171352,577.478737
577505523,110,7,369,52.71428571,0.983391028,577.505523
579281510,130,8,334,41.75,0.965226005,579.28151
579600687,90,9,467,51.88888889,0.991464044,579.600687
580084878,120,9,349,38.77777778,0.967412695,580.084878
580473315,110,9,395,43.88888889,0.988155917,580.473315
581425772,110,8,388,48.5,0.969449931,581.425772
582089845,140,9,320,35.55555556,0.982290371,582.089845
582198313,140,6,300,50,0.937037955,582.198313
582651109,140,6,302,50.33333333,0.970543576,582.651109
583194321,120,8,361,45.125,0.971891664,583.194321
583967144,130,7,344,49.14285714,0.983144357,583.967144
584543297,110,7,386,55.14285714,0.980031723,584.543297
584572387,120,7,373,53.28571429,0.990538364,584.572387
585138628,100,7,423,60.42857143,0.97620396,585.138628
585215240,140,8,314,39.25,0.963550953,585.21524
585413188,130,7,330,47.14285714,0.974827735,585.413188
586260729,90,9,480,53.33333333,0.991553823,586.260729
587122785,130,9,335,37.22222222,0.972179472,587.122785
587520649,130,9,341,37.88888889,0.97524507,587.520649
587621647,130,7,329,47,0.953486885,587.621647
587844620,100,9,440,48.88888889,0.991773251,587.84462
588507861,140,8,307,38.375,0.960789704,588.507861
590362679,140,7,317,45.28571429,0.977272945,590.362679
590483931,110,8,403,50.375,0.989021317,590.483931
591105236,100,9,431,47.88888889,0.988569379,591.105236
592081501,110,8,383,47.875,0.973357392,592.081501
593426710,130,7,327,46.71428571,0.980275647,593.42671
594109944,140,6,299,49.83333333,0.963382646,594.109944
594867364,110,9,400,44.44444444,0.988000781,594.867364
596569834,120,9,363,40.33333333,0.974791653,596.569834
598281282,140,9,311,34.55555556,0.959042334,598.281282
598601802,110,7,391,55.85714286,0.961263554,598.601802
598646444,110,8,397,49.625,0.988514348,598.646444
598986253,140,9,323,35.88888889,0.979926626,598.986253
602301130,130,6,328,54.66666667,0.968715417,602.30113
602404720,120,9,380,42.22222222,0.986159164,602.40472
603390980,120,8,366,45.75,0.974671827,603.39098
603703619,140,8,316,39.5,0.945969217,603.703619
603813949,130,6,341,56.83333333,0.98092395,603.813949
605836089,120,8,370,46.25,0.957843406,605.836089
607785856,100,9,450,50,0.997671654,607.785856
611233227,90,9,500,55.55555556,0.995325406,611.233227
611872617,130,9,351,39,0.976242172,611.872617
613633297,110,6,388,64.66666667,0.981077,613.633297
614800939,100,8,452,56.5,0.989437993,614.800939
616858317,140,7,322,46,0.984628938,616.858317
618225458,130,9,360,40,0.987670066,618.225458
618625038,120,9,383,42.55555556,0.994433897,618.625038
620289876,110,9,415,46.11111111,0.980907645,620.289876
623643895,100,8,452,56.5,0.98516378,623.643895
623841626,140,8,334,41.75,0.968860822,623.841626
628425284,130,9,349,38.77777778,0.991867775,628.425284
628887694,140,7,344,49.14285714,0.985947705,628.887694
630006025,120,7,369,52.71428571,0.986257798,630.006025
630444971,140,7,330,47.14285714,0.97601064,630.444971
631793848,130,8,361,45.125,0.975310247,631.793848
632286076,140,9,335,37.22222222,0.972436448,632.286076
632714545,140,9,341,37.88888889,0.978403268,632.714545
632823312,140,7,329,47,0.951193279,632.823312
633243616,120,9,395,43.88888889,0.988115706,633.243616
633286752,130,7,373,53.28571429,0.982810019,633.286752
634282660,120,8,388,48.5,0.97777707,634.28266
635226610,110,8,423,52.875,0.98740422,635.22661
637683597,120,7,386,55.14285714,0.980584546,637.683597
639074919,140,7,327,46.71428571,0.980004586,639.074919
640684660,90,9,520,57.77777778,0.997220708,640.68466
643652490,110,7,423,60.42857143,0.97576987,643.65249
644000764,100,9,467,51.88888889,0.990429957,644.000764
644164288,120,8,403,50.375,0.989714951,644.164288
645907092,120,8,383,47.875,0.979017679,645.907092
646283987,130,9,363,40.33333333,0.974119181,646.283987
646629082,110,9,440,48.88888889,0.990993543,646.629082
648631986,140,6,328,54.66666667,0.970008129,648.631986
648946215,120,9,400,44.44444444,0.987733049,648.946215
650215759,110,9,431,47.88888889,0.987890794,650.215759
650261176,140,6,341,56.83333333,0.974279648,650.261176
651400811,100,9,480,53.33333333,0.999255105,651.400811
652605114,130,9,380,42.22222222,0.989470735,652.605114
653020148,120,7,391,55.85714286,0.967827792,653.020148
653068848,120,8,397,49.625,0.987570788,653.068848
653673562,130,8,366,45.75,0.968678196,653.673562
656322430,130,8,370,46.25,0.965287178,656.32243
658939741,140,9,351,39,0.977742454,658.939741
665781263,140,9,360,40,0.988588099,665.781263
668564441,110,9,450,50,0.990627286,668.564441
669418142,120,6,388,64.66666667,0.9840181,669.418142
670177124,130,9,383,42.55555556,0.97438275,670.177124
676281032,110,8,452,56.5,0.988797652,676.281032
676679865,120,9,415,46.11111111,0.996764309,676.679865
676765691,140,9,349,38.77777778,0.968496188,676.765691
679148030,100,9,500,55.55555556,0.997300574,679.14803
680393375,140,8,361,45.125,0.973851315,680.393375
682001118,140,7,373,53.28571429,0.987966268,682.001118
682506527,130,7,369,52.71428571,0.996646472,682.506527
686008284,110,8,452,56.5,0.984343721,686.008284
686013918,130,9,395,43.88888889,0.989434829,686.013918
687139549,130,8,388,48.5,0.968457495,687.139549
690823897,130,7,386,55.14285714,0.985037776,690.823897
692974484,120,8,423,52.875,0.990495176,692.974484
695998140,140,9,363,40.33333333,0.97393899,695.99814
697844646,130,8,403,50.375,0.992297389,697.844646
699732683,130,8,383,47.875,0.979554824,699.732683
702166353,120,7,423,60.42857143,0.974957854,702.166353
702805507,140,9,380,42.22222222,0.988157558,702.805507
703025066,130,9,400,44.44444444,0.99093652,703.025066
703956143,140,8,366,45.75,0.974607889,703.956143
705413544,120,9,440,48.88888889,0.994051151,705.413544
706808771,140,8,370,46.25,0.969386996,706.808771
707438494,130,7,391,55.85714286,0.967086712,707.438494
707491252,130,8,397,49.625,0.97031196,707.491252
708400840,110,9,467,51.88888889,0.992972362,708.40084
709326283,120,9,431,47.88888889,0.98806115,709.326283
711871845,100,9,520,57.77777778,0.999531705,711.871845
716540892,110,9,480,53.33333333,0.999291151,716.540892
721729211,140,9,383,42.55555556,0.979932298,721.729211
725202987,130,6,388,64.66666667,0.985173722,725.202987
729343027,120,9,450,50,0.989027169,729.343027
733069854,130,9,415,46.11111111,0.997582308,733.069854
735007029,140,7,369,52.71428571,0.98298226,735.007029
737761126,120,8,452,56.5,0.99270443,737.761126
738784219,140,9,395,43.88888889,0.988353415,738.784219
739996437,140,8,388,48.5,0.972310924,739.996437
743964197,140,7,386,55.14285714,0.984462923,743.964197
747062833,110,9,500,55.55555556,0.999406881,747.062833
748372674,120,8,452,56.5,0.986077264,748.372674
750722358,130,8,423,52.875,0.991433746,750.722358
751525003,140,8,403,50.375,0.991759104,751.525003
753558274,140,8,383,47.875,0.982775072,753.558274
757103918,140,9,400,44.44444444,0.9913384,757.103918
760680216,130,7,423,60.42857143,0.976704655,760.680216
761856839,140,7,391,55.85714286,0.967967368,761.856839
761913656,140,8,397,49.625,0.988600618,761.913656
764198006,130,9,440,48.88888889,0.993928771,764.198006
768436806,130,9,431,47.88888889,0.991579419,768.436806
772800916,120,9,467,51.88888889,0.993700705,772.800916
780987832,140,6,388,64.66666667,0.984727253,780.987832
781680973,120,9,480,53.33333333,0.999217516,781.680973
783059029,110,9,520,57.77777778,0.998750819,783.059029
789459843,140,9,415,46.11111111,0.996572519,789.459843
790121612,130,9,450,50,0.991041596,790.121612
799241220,130,8,452,56.5,0.990931316,799.24122
808470231,140,8,423,52.875,0.993151073,808.470231
810737063,130,8,452,56.5,0.985145554,810.737063
814977636,120,9,500,55.55555556,0.999570926,814.977636
819194079,140,7,423,60.42857143,0.977480013,819.194079
822982468,140,9,440,48.88888889,0.999199903,822.982468
827547330,140,9,431,47.88888889,0.990806848,827.54733
837200993,130,9,467,51.88888889,0.992609239,837.200993
846821054,130,9,480,53.33333333,0.999385434,846.821054
850900198,140,9,450,50,0.993839637,850.900198
854246214,120,9,520,57.77777778,0.999692809,854.246214
860721314,140,8,452,56.5,0.989722712,860.721314
873101453,140,8,452,56.5,0.984760296,873.101453
882892439,130,9,500,55.55555556,0.99955884,882.892439
901601069,140,9,467,51.88888889,0.992851859,901.601069
911961135,140,9,480,53.33333333,0.999421952,911.961135
925433398,130,9,520,57.77777778,0.998910389,925.433398
